file,class,method,variable,usage
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"searchByAppIdOrAppName/2[java.lang.String,com.ctrip.framework.apollo.portal.service.Pageable]",apps,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,findAll/1[com.ctrip.framework.apollo.portal.service.Pageable],pageable,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,findAll/1[com.ctrip.framework.apollo.portal.service.Pageable],apps,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createEnvNavNode/2[com.ctrip.framework.apollo.portal.environment.Env,java.lang.String]",node,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createEnvNavNode/2[com.ctrip.framework.apollo.portal.environment.Env,java.lang.String]",appId,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createEnvNavNode/2[com.ctrip.framework.apollo.portal.environment.Env,java.lang.String]",env,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createAppInRemote/2[com.ctrip.framework.apollo.portal.environment.Env,com.ctrip.framework.apollo.portal.service.App]",app,4
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createAppInRemote/2[com.ctrip.framework.apollo.portal.environment.Env,com.ctrip.framework.apollo.portal.service.App]",appDTO,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createAppInRemote/2[com.ctrip.framework.apollo.portal.environment.Env,com.ctrip.framework.apollo.portal.service.App]",env,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"createAppInRemote/2[com.ctrip.framework.apollo.portal.environment.Env,com.ctrip.framework.apollo.portal.service.App]",username,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,createAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],app,6
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,createAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],owner,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,createAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],managedApp,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,createAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],appId,4
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,createAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],createdApp,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,createAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],operator,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,findAll/0,apps,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,findByAppIds/1[java.util.Set<java.lang.String>],appIds,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"findByOwnerName/2[java.lang.String,com.ctrip.framework.apollo.portal.service.Pageable]",ownerName,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"findByOwnerName/2[java.lang.String,com.ctrip.framework.apollo.portal.service.Pageable]",page,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,load/1[java.lang.String],appId,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",userInfoHolder,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",favoriteService,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",roleInitializationService,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",clusterService,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",appNamespaceService,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",appAPI,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",appRepository,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",rolePermissionService,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"AppService/9[com.ctrip.framework.apollo.portal.spi.UserInfoHolder,AdminServiceAPI.AppAPI,com.ctrip.framework.apollo.portal.repository.AppRepository,com.ctrip.framework.apollo.portal.service.ClusterService,com.ctrip.framework.apollo.portal.service.AppNamespaceService,com.ctrip.framework.apollo.portal.service.RoleInitializationService,com.ctrip.framework.apollo.portal.service.RolePermissionService,com.ctrip.framework.apollo.portal.service.FavoriteService,com.ctrip.framework.apollo.portal.spi.UserService]",userService,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"findByAppIds/2[java.util.Set<java.lang.String>,com.ctrip.framework.apollo.portal.service.Pageable]",appIds,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,"findByAppIds/2[java.util.Set<java.lang.String>,com.ctrip.framework.apollo.portal.service.Pageable]",pageable,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,importAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],app,4
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,importAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],managedApp,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,importAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],appId,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,importAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],createdApp,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,updateAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],app,5
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,updateAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],owner,3
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,updateAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],managedApp,8
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,updateAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],ownerName,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,updateAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],appId,2
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,updateAppInLocal/1[com.ctrip.framework.apollo.portal.service.App],operator,1
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,deleteAppInLocal/1[java.lang.String],managedApp,3
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,deleteAppInLocal/1[java.lang.String],appId,6
c:\PROJECTS\apollo\apollo-portal\src\main\java\com\ctrip\framework\apollo\portal\service\AppService.java,com.ctrip.framework.apollo.portal.service.AppService,deleteAppInLocal/1[java.lang.String],operator,5
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testSearchByAppId/0,favorites,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testSearchByUserId/0,favorites,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,"instanceOfFavorite/2[java.lang.String,java.lang.String]",appId,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,"instanceOfFavorite/2[java.lang.String,java.lang.String]",userId,3
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,"instanceOfFavorite/2[java.lang.String,java.lang.String]",favorite,5
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAddNormalFavorite/0,createdFavorites,4
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAddNormalFavorite/0,testApp,3
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAddNormalFavorite/0,favorite,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testSearchByAppIdAndUserId/0,favorites,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAddFavoriteErrorUser/0,testApp,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAddFavoriteErrorUser/0,favorite,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testDeleteFavoriteFail/0,anotherPersonFavoriteId,2
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAdjustFavoriteError/0,anotherPersonFavoriteId,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAdjustFavorite/0,favorites,2
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAdjustFavorite/0,secondFavorite,1
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAdjustFavorite/0,firstFavorite,2
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testAdjustFavorite/0,toAdjustFavoriteId,2
c:\PROJECTS\apollo\apollo-portal\src\test\java\com\ctrip\framework\apollo\portal\service\FavoriteServiceTest.java,com.ctrip.framework.apollo.portal.service.FavoriteServiceTest,testDeleteFavorite/0,legalFavoriteId,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,latestReleaseMsg,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,someMessage,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,newMessageId,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,someMessageContent,8
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,latestReleaseMsgGroupByMsgContent,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,someMessageId,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,newLatestReleaseMsgGroupByMsgContent,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,newMessage,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleaseMessagesBeforeHandleMessage/0,newLatestReleaseMsg,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenNoReleaseMessages/0,someMessage,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenNoReleaseMessages/0,anotherMessage,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenNoReleaseMessages/0,messages,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,firstBatchReleaseMsg,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,someMsgContent,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,latestReleaseMsg,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,antherMsgContent,4
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,latestReleaseMsgGroupByMsgContent,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,i,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,antherMsg,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenReleaseMsgSizeBiggerThan500/0,msgContentList,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,latestReleaseMsg,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,someMessage,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,newMessageId,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,someMessageContent,8
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,latestReleaseMsgGroupByMsgContent,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,someMessageId,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,newLatestReleaseMsgGroupByMsgContent,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,newMessage,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testNewReleasesWithHandleMessage/0,newLatestReleaseMsg,3
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,"assembleReleaseMsg/2[long,java.lang.String]",msg,2
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,"assembleReleaseMsg/2[long,java.lang.String]",msgContent,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,"assembleReleaseMsg/2[long,java.lang.String]",id,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenHasReleaseMsgAndHasRepeatMsg/0,someMsgContent,4
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenHasReleaseMsgAndHasRepeatMsg/0,anotherRepeatMsg,1
c:\PROJECTS\apollo\apollo-configservice\src\test\java\com\ctrip\framework\apollo\configservice\service\ReleaseMessageServiceWithCacheTest.java,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest,testWhenHasReleaseMsgAndHasRepeatMsg/0,latestReleaseMsg,3
